candidate_season_key,season_id,season_name,season_year,candidate_name,age_missing,gender_missing,profession_missing,physical_score_missing,current_age,current_gender,current_profession,current_physical_score,search_query_identity,search_query_gender,search_query_profession,search_query_physical_1,external_research_priority,external_research_request,research_status,review_status
KL27::léa notardonato,KL27,Koh-Lanta : Les Chasseurs d'Immunité,2024,Léa Notardonato,False,True,False,True,22.0,UNKNOWN,,,"""Léa Notardonato"" ""Koh-Lanta"" Koh-Lanta : Les Chasseurs d'Immunité 2024","""Léa Notardonato"" ""Koh-Lanta"" candidat candidate homme femme","""Léa Notardonato"" ""Koh-Lanta"" 2024 portrait métier profession","""Léa Notardonato"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Léa Notardonato (Koh-Lanta : Les Chasseurs d'Immunité, 2024)",NOT_STARTED,A_REVOIR
KL27::océane montenegro,KL27,Koh-Lanta : Les Chasseurs d'Immunité,2024,Océane Montenegro,False,True,False,True,35.0,UNKNOWN,,,"""Océane Montenegro"" ""Koh-Lanta"" Koh-Lanta : Les Chasseurs d'Immunité 2024","""Océane Montenegro"" ""Koh-Lanta"" candidat candidate homme femme","""Océane Montenegro"" ""Koh-Lanta"" 2024 portrait métier profession","""Océane Montenegro"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Océane Montenegro (Koh-Lanta : Les Chasseurs d'Immunité, 2024)",NOT_STARTED,A_REVOIR
KL27::cécile poprawa,KL27,Koh-Lanta : Les Chasseurs d'Immunité,2024,Cécile Poprawa,False,True,False,True,41.0,UNKNOWN,,,"""Cécile Poprawa"" ""Koh-Lanta"" Koh-Lanta : Les Chasseurs d'Immunité 2024","""Cécile Poprawa"" ""Koh-Lanta"" candidat candidate homme femme","""Cécile Poprawa"" ""Koh-Lanta"" 2024 portrait métier profession","""Cécile Poprawa"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Cécile Poprawa (Koh-Lanta : Les Chasseurs d'Immunité, 2024)",NOT_STARTED,A_REVOIR
KL27::sébastien cazaux returned to game,KL27,Koh-Lanta : Les Chasseurs d'Immunité,2024,Sébastien Cazaux Returned to Game,False,True,False,True,,UNKNOWN,,,"""Sébastien Cazaux Returned to Game"" ""Koh-Lanta"" Koh-Lanta : Les Chasseurs d'Immunité 2024","""Sébastien Cazaux Returned to Game"" ""Koh-Lanta"" candidat candidate homme femme","""Sébastien Cazaux Returned to Game"" ""Koh-Lanta"" 2024 portrait métier profession","""Sébastien Cazaux Returned to Game"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Sébastien Cazaux Returned to Game (Koh-Lanta : Les Chasseurs d'Immunité, 2024)",NOT_STARTED,A_REVOIR
KL27::aurélien dulau,KL27,Koh-Lanta : Les Chasseurs d'Immunité,2024,Aurélien Dulau,False,True,False,True,37.0,UNKNOWN,,,"""Aurélien Dulau"" ""Koh-Lanta"" Koh-Lanta : Les Chasseurs d'Immunité 2024","""Aurélien Dulau"" ""Koh-Lanta"" candidat candidate homme femme","""Aurélien Dulau"" ""Koh-Lanta"" 2024 portrait métier profession","""Aurélien Dulau"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Aurélien Dulau (Koh-Lanta : Les Chasseurs d'Immunité, 2024)",NOT_STARTED,A_REVOIR
KL27::jean belmonte,KL27,Koh-Lanta : Les Chasseurs d'Immunité,2024,Jean Belmonte,False,True,False,True,26.0,UNKNOWN,,,"""Jean Belmonte"" ""Koh-Lanta"" Koh-Lanta : Les Chasseurs d'Immunité 2024","""Jean Belmonte"" ""Koh-Lanta"" candidat candidate homme femme","""Jean Belmonte"" ""Koh-Lanta"" 2024 portrait métier profession","""Jean Belmonte"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Jean Belmonte (Koh-Lanta : Les Chasseurs d'Immunité, 2024)",NOT_STARTED,A_REVOIR
KL27::mégane rouland,KL27,Koh-Lanta : Les Chasseurs d'Immunité,2024,Mégane Rouland,False,True,False,True,28.0,UNKNOWN,,,"""Mégane Rouland"" ""Koh-Lanta"" Koh-Lanta : Les Chasseurs d'Immunité 2024","""Mégane Rouland"" ""Koh-Lanta"" candidat candidate homme femme","""Mégane Rouland"" ""Koh-Lanta"" 2024 portrait métier profession","""Mégane Rouland"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Mégane Rouland (Koh-Lanta : Les Chasseurs d'Immunité, 2024)",NOT_STARTED,A_REVOIR
KL27::david murail,KL27,Koh-Lanta : Les Chasseurs d'Immunité,2024,David Murail,False,True,False,True,36.0,UNKNOWN,,,"""David Murail"" ""Koh-Lanta"" Koh-Lanta : Les Chasseurs d'Immunité 2024","""David Murail"" ""Koh-Lanta"" candidat candidate homme femme","""David Murail"" ""Koh-Lanta"" 2024 portrait métier profession","""David Murail"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour David Murail (Koh-Lanta : Les Chasseurs d'Immunité, 2024)",NOT_STARTED,A_REVOIR
KL27::sébastien cazaux,KL27,Koh-Lanta : Les Chasseurs d'Immunité,2024,Sébastien Cazaux,False,True,False,True,30.0,UNKNOWN,,,"""Sébastien Cazaux"" ""Koh-Lanta"" Koh-Lanta : Les Chasseurs d'Immunité 2024","""Sébastien Cazaux"" ""Koh-Lanta"" candidat candidate homme femme","""Sébastien Cazaux"" ""Koh-Lanta"" 2024 portrait métier profession","""Sébastien Cazaux"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Sébastien Cazaux (Koh-Lanta : Les Chasseurs d'Immunité, 2024)",NOT_STARTED,A_REVOIR
KL27::amri madani,KL27,Koh-Lanta : Les Chasseurs d'Immunité,2024,Amri Madani,False,True,False,True,42.0,UNKNOWN,,,"""Amri Madani"" ""Koh-Lanta"" Koh-Lanta : Les Chasseurs d'Immunité 2024","""Amri Madani"" ""Koh-Lanta"" candidat candidate homme femme","""Amri Madani"" ""Koh-Lanta"" 2024 portrait métier profession","""Amri Madani"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Amri Madani (Koh-Lanta : Les Chasseurs d'Immunité, 2024)",NOT_STARTED,A_REVOIR
KL27::pauline bonneil,KL27,Koh-Lanta : Les Chasseurs d'Immunité,2024,Pauline Bonneil,False,True,False,True,29.0,UNKNOWN,,,"""Pauline Bonneil"" ""Koh-Lanta"" Koh-Lanta : Les Chasseurs d'Immunité 2024","""Pauline Bonneil"" ""Koh-Lanta"" candidat candidate homme femme","""Pauline Bonneil"" ""Koh-Lanta"" 2024 portrait métier profession","""Pauline Bonneil"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Pauline Bonneil (Koh-Lanta : Les Chasseurs d'Immunité, 2024)",NOT_STARTED,A_REVOIR
KL27::julie rignault,KL27,Koh-Lanta : Les Chasseurs d'Immunité,2024,Julie Rignault,False,True,False,True,37.0,UNKNOWN,,,"""Julie Rignault"" ""Koh-Lanta"" Koh-Lanta : Les Chasseurs d'Immunité 2024","""Julie Rignault"" ""Koh-Lanta"" candidat candidate homme femme","""Julie Rignault"" ""Koh-Lanta"" 2024 portrait métier profession","""Julie Rignault"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Julie Rignault (Koh-Lanta : Les Chasseurs d'Immunité, 2024)",NOT_STARTED,A_REVOIR
KL27::meïssa seck,KL27,Koh-Lanta : Les Chasseurs d'Immunité,2024,Meïssa Seck,False,True,False,True,29.0,UNKNOWN,,,"""Meïssa Seck"" ""Koh-Lanta"" Koh-Lanta : Les Chasseurs d'Immunité 2024","""Meïssa Seck"" ""Koh-Lanta"" candidat candidate homme femme","""Meïssa Seck"" ""Koh-Lanta"" 2024 portrait métier profession","""Meïssa Seck"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Meïssa Seck (Koh-Lanta : Les Chasseurs d'Immunité, 2024)",NOT_STARTED,A_REVOIR
KL27::léa sahin,KL27,Koh-Lanta : Les Chasseurs d'Immunité,2024,Léa Sahin,False,True,False,True,40.0,UNKNOWN,,,"""Léa Sahin"" ""Koh-Lanta"" Koh-Lanta : Les Chasseurs d'Immunité 2024","""Léa Sahin"" ""Koh-Lanta"" candidat candidate homme femme","""Léa Sahin"" ""Koh-Lanta"" 2024 portrait métier profession","""Léa Sahin"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Léa Sahin (Koh-Lanta : Les Chasseurs d'Immunité, 2024)",NOT_STARTED,A_REVOIR
KL15::mélanie,KL15,Koh-Lanta : Malaisie,2012,Mélanie,False,True,False,True,30.0,UNKNOWN,,,"""Mélanie"" ""Koh-Lanta"" Koh-Lanta : Malaisie 2012","""Mélanie"" ""Koh-Lanta"" candidat candidate homme femme","""Mélanie"" ""Koh-Lanta"" 2012 portrait métier profession","""Mélanie"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Mélanie (Koh-Lanta : Malaisie, 2012)",NOT_STARTED,A_REVOIR
KL15::mickaël,KL15,Koh-Lanta : Malaisie,2012,Mickaël,False,True,False,True,57.0,UNKNOWN,,,"""Mickaël"" ""Koh-Lanta"" Koh-Lanta : Malaisie 2012","""Mickaël"" ""Koh-Lanta"" candidat candidate homme femme","""Mickaël"" ""Koh-Lanta"" 2012 portrait métier profession","""Mickaël"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Mickaël (Koh-Lanta : Malaisie, 2012)",NOT_STARTED,A_REVOIR
KL15::sara [ n 1 ],KL15,Koh-Lanta : Malaisie,2012,Sara [ N 1 ],False,True,False,True,42.0,UNKNOWN,,,"""Sara [ N 1 ]"" ""Koh-Lanta"" Koh-Lanta : Malaisie 2012","""Sara [ N 1 ]"" ""Koh-Lanta"" candidat candidate homme femme","""Sara [ N 1 ]"" ""Koh-Lanta"" 2012 portrait métier profession","""Sara [ N 1 ]"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Sara [ N 1 ] (Koh-Lanta : Malaisie, 2012)",NOT_STARTED,A_REVOIR
KL15::nadine,KL15,Koh-Lanta : Malaisie,2012,Nadine,False,True,False,True,57.0,UNKNOWN,,,"""Nadine"" ""Koh-Lanta"" Koh-Lanta : Malaisie 2012","""Nadine"" ""Koh-Lanta"" candidat candidate homme femme","""Nadine"" ""Koh-Lanta"" 2012 portrait métier profession","""Nadine"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Nadine (Koh-Lanta : Malaisie, 2012)",NOT_STARTED,A_REVOIR
KL15::élodie,KL15,Koh-Lanta : Malaisie,2012,Élodie,False,True,False,True,36.0,UNKNOWN,,,"""Élodie"" ""Koh-Lanta"" Koh-Lanta : Malaisie 2012","""Élodie"" ""Koh-Lanta"" candidat candidate homme femme","""Élodie"" ""Koh-Lanta"" 2012 portrait métier profession","""Élodie"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Élodie (Koh-Lanta : Malaisie, 2012)",NOT_STARTED,A_REVOIR
KL15::marie [ n 2 ],KL15,Koh-Lanta : Malaisie,2012,Marie [ N 2 ],False,True,False,True,23.0,UNKNOWN,,,"""Marie [ N 2 ]"" ""Koh-Lanta"" Koh-Lanta : Malaisie 2012","""Marie [ N 2 ]"" ""Koh-Lanta"" candidat candidate homme femme","""Marie [ N 2 ]"" ""Koh-Lanta"" 2012 portrait métier profession","""Marie [ N 2 ]"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Marie [ N 2 ] (Koh-Lanta : Malaisie, 2012)",NOT_STARTED,A_REVOIR
KL15::anthony,KL15,Koh-Lanta : Malaisie,2012,Anthony,False,True,False,True,24.0,UNKNOWN,,,"""Anthony"" ""Koh-Lanta"" Koh-Lanta : Malaisie 2012","""Anthony"" ""Koh-Lanta"" candidat candidate homme femme","""Anthony"" ""Koh-Lanta"" 2012 portrait métier profession","""Anthony"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Anthony (Koh-Lanta : Malaisie, 2012)",NOT_STARTED,A_REVOIR
KL15::javier [ n 3 ],KL15,Koh-Lanta : Malaisie,2012,Javier [ N 3 ],False,True,False,True,39.0,UNKNOWN,,,"""Javier [ N 3 ]"" ""Koh-Lanta"" Koh-Lanta : Malaisie 2012","""Javier [ N 3 ]"" ""Koh-Lanta"" candidat candidate homme femme","""Javier [ N 3 ]"" ""Koh-Lanta"" 2012 portrait métier profession","""Javier [ N 3 ]"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Javier [ N 3 ] (Koh-Lanta : Malaisie, 2012)",NOT_STARTED,A_REVOIR
KL15::namadia [ n 4 ],KL15,Koh-Lanta : Malaisie,2012,Namadia [ N 4 ],False,True,False,True,28.0,UNKNOWN,,,"""Namadia [ N 4 ]"" ""Koh-Lanta"" Koh-Lanta : Malaisie 2012","""Namadia [ N 4 ]"" ""Koh-Lanta"" candidat candidate homme femme","""Namadia [ N 4 ]"" ""Koh-Lanta"" 2012 portrait métier profession","""Namadia [ N 4 ]"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Namadia [ N 4 ] (Koh-Lanta : Malaisie, 2012)",NOT_STARTED,A_REVOIR
KL15::marylou,KL15,Koh-Lanta : Malaisie,2012,Marylou,False,True,False,True,22.0,UNKNOWN,,,"""Marylou"" ""Koh-Lanta"" Koh-Lanta : Malaisie 2012","""Marylou"" ""Koh-Lanta"" candidat candidate homme femme","""Marylou"" ""Koh-Lanta"" 2012 portrait métier profession","""Marylou"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Marylou (Koh-Lanta : Malaisie, 2012)",NOT_STARTED,A_REVOIR
KL15::catherine,KL15,Koh-Lanta : Malaisie,2012,Catherine,False,True,False,True,41.0,UNKNOWN,,,"""Catherine"" ""Koh-Lanta"" Koh-Lanta : Malaisie 2012","""Catherine"" ""Koh-Lanta"" candidat candidate homme femme","""Catherine"" ""Koh-Lanta"" 2012 portrait métier profession","""Catherine"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Catherine (Koh-Lanta : Malaisie, 2012)",NOT_STARTED,A_REVOIR
KL15::camille,KL15,Koh-Lanta : Malaisie,2012,Camille,False,True,False,True,18.0,UNKNOWN,,,"""Camille"" ""Koh-Lanta"" Koh-Lanta : Malaisie 2012","""Camille"" ""Koh-Lanta"" candidat candidate homme femme","""Camille"" ""Koh-Lanta"" 2012 portrait métier profession","""Camille"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Camille (Koh-Lanta : Malaisie, 2012)",NOT_STARTED,A_REVOIR
KL15::charles,KL15,Koh-Lanta : Malaisie,2012,Charles,False,True,False,True,20.0,UNKNOWN,,,"""Charles"" ""Koh-Lanta"" Koh-Lanta : Malaisie 2012","""Charles"" ""Koh-Lanta"" candidat candidate homme femme","""Charles"" ""Koh-Lanta"" 2012 portrait métier profession","""Charles"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Charles (Koh-Lanta : Malaisie, 2012)",NOT_STARTED,A_REVOIR
KL15::thierry,KL15,Koh-Lanta : Malaisie,2012,Thierry,False,True,False,True,44.0,UNKNOWN,,,"""Thierry"" ""Koh-Lanta"" Koh-Lanta : Malaisie 2012","""Thierry"" ""Koh-Lanta"" candidat candidate homme femme","""Thierry"" ""Koh-Lanta"" 2012 portrait métier profession","""Thierry"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Thierry (Koh-Lanta : Malaisie, 2012)",NOT_STARTED,A_REVOIR
KL15::myriam,KL15,Koh-Lanta : Malaisie,2012,Myriam,False,True,False,True,34.0,UNKNOWN,,,"""Myriam"" ""Koh-Lanta"" Koh-Lanta : Malaisie 2012","""Myriam"" ""Koh-Lanta"" candidat candidate homme femme","""Myriam"" ""Koh-Lanta"" 2012 portrait métier profession","""Myriam"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Myriam (Koh-Lanta : Malaisie, 2012)",NOT_STARTED,A_REVOIR
KL15::bernard,KL15,Koh-Lanta : Malaisie,2012,Bernard,False,True,False,True,60.0,UNKNOWN,,,"""Bernard"" ""Koh-Lanta"" Koh-Lanta : Malaisie 2012","""Bernard"" ""Koh-Lanta"" candidat candidate homme femme","""Bernard"" ""Koh-Lanta"" 2012 portrait métier profession","""Bernard"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Bernard (Koh-Lanta : Malaisie, 2012)",NOT_STARTED,A_REVOIR
KL15::philippe [ n 5 ],KL15,Koh-Lanta : Malaisie,2012,Philippe [ N 5 ],False,True,False,True,41.0,UNKNOWN,,,"""Philippe [ N 5 ]"" ""Koh-Lanta"" Koh-Lanta : Malaisie 2012","""Philippe [ N 5 ]"" ""Koh-Lanta"" candidat candidate homme femme","""Philippe [ N 5 ]"" ""Koh-Lanta"" 2012 portrait métier profession","""Philippe [ N 5 ]"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Philippe [ N 5 ] (Koh-Lanta : Malaisie, 2012)",NOT_STARTED,A_REVOIR
KL15::vanessa,KL15,Koh-Lanta : Malaisie,2012,Vanessa,False,True,False,True,37.0,UNKNOWN,,,"""Vanessa"" ""Koh-Lanta"" Koh-Lanta : Malaisie 2012","""Vanessa"" ""Koh-Lanta"" candidat candidate homme femme","""Vanessa"" ""Koh-Lanta"" 2012 portrait métier profession","""Vanessa"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Vanessa (Koh-Lanta : Malaisie, 2012)",NOT_STARTED,A_REVOIR
KL15::brice [ n 6 ],KL15,Koh-Lanta : Malaisie,2012,Brice [ N 6 ],False,True,False,True,30.0,UNKNOWN,,,"""Brice [ N 6 ]"" ""Koh-Lanta"" Koh-Lanta : Malaisie 2012","""Brice [ N 6 ]"" ""Koh-Lanta"" candidat candidate homme femme","""Brice [ N 6 ]"" ""Koh-Lanta"" 2012 portrait métier profession","""Brice [ N 6 ]"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Brice [ N 6 ] (Koh-Lanta : Malaisie, 2012)",NOT_STARTED,A_REVOIR
KL15::ugo [ n 7 ],KL15,Koh-Lanta : Malaisie,2012,Ugo [ N 7 ],False,True,False,True,30.0,UNKNOWN,,,"""Ugo [ N 7 ]"" ""Koh-Lanta"" Koh-Lanta : Malaisie 2012","""Ugo [ N 7 ]"" ""Koh-Lanta"" candidat candidate homme femme","""Ugo [ N 7 ]"" ""Koh-Lanta"" 2012 portrait métier profession","""Ugo [ N 7 ]"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Ugo [ N 7 ] (Koh-Lanta : Malaisie, 2012)",NOT_STARTED,A_REVOIR
KL13::lisa legouverneur,KL13,Koh-Lanta : Raja Ampat,2011,Lisa Legouverneur,False,True,False,True,25.0,UNKNOWN,,,"""Lisa Legouverneur"" ""Koh-Lanta"" Koh-Lanta : Raja Ampat 2011","""Lisa Legouverneur"" ""Koh-Lanta"" candidat candidate homme femme","""Lisa Legouverneur"" ""Koh-Lanta"" 2011 portrait métier profession","""Lisa Legouverneur"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Lisa Legouverneur (Koh-Lanta : Raja Ampat, 2011)",NOT_STARTED,A_REVOIR
KL13::catherine diard,KL13,Koh-Lanta : Raja Ampat,2011,Catherine Diard,False,True,False,True,53.0,UNKNOWN,,,"""Catherine Diard"" ""Koh-Lanta"" Koh-Lanta : Raja Ampat 2011","""Catherine Diard"" ""Koh-Lanta"" candidat candidate homme femme","""Catherine Diard"" ""Koh-Lanta"" 2011 portrait métier profession","""Catherine Diard"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Catherine Diard (Koh-Lanta : Raja Ampat, 2011)",NOT_STARTED,A_REVOIR
KL13::steve lemercier,KL13,Koh-Lanta : Raja Ampat,2011,Steve Lemercier,False,True,False,True,24.0,UNKNOWN,,,"""Steve Lemercier"" ""Koh-Lanta"" Koh-Lanta : Raja Ampat 2011","""Steve Lemercier"" ""Koh-Lanta"" candidat candidate homme femme","""Steve Lemercier"" ""Koh-Lanta"" 2011 portrait métier profession","""Steve Lemercier"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Steve Lemercier (Koh-Lanta : Raja Ampat, 2011)",NOT_STARTED,A_REVOIR
"KL13::gérard ""gégé"" icardi",KL13,Koh-Lanta : Raja Ampat,2011,"Gérard ""Gégé"" Icardi",False,True,False,True,65.0,UNKNOWN,,,"""Gérard ""Gégé"" Icardi"" ""Koh-Lanta"" Koh-Lanta : Raja Ampat 2011","""Gérard ""Gégé"" Icardi"" ""Koh-Lanta"" candidat candidate homme femme","""Gérard ""Gégé"" Icardi"" ""Koh-Lanta"" 2011 portrait métier profession","""Gérard ""Gégé"" Icardi"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Gérard ""Gégé"" Icardi (Koh-Lanta : Raja Ampat, 2011)",NOT_STARTED,A_REVOIR
"KL13::nawal ""naouel"" hadjaf",KL13,Koh-Lanta : Raja Ampat,2011,"Nawal ""Naouel"" Hadjaf",False,True,False,True,25.0,UNKNOWN,,,"""Nawal ""Naouel"" Hadjaf"" ""Koh-Lanta"" Koh-Lanta : Raja Ampat 2011","""Nawal ""Naouel"" Hadjaf"" ""Koh-Lanta"" candidat candidate homme femme","""Nawal ""Naouel"" Hadjaf"" ""Koh-Lanta"" 2011 portrait métier profession","""Nawal ""Naouel"" Hadjaf"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Nawal ""Naouel"" Hadjaf (Koh-Lanta : Raja Ampat, 2011)",NOT_STARTED,A_REVOIR
KL13::benoît mahieux,KL13,Koh-Lanta : Raja Ampat,2011,Benoît Mahieux,False,True,False,True,31.0,UNKNOWN,,,"""Benoît Mahieux"" ""Koh-Lanta"" Koh-Lanta : Raja Ampat 2011","""Benoît Mahieux"" ""Koh-Lanta"" candidat candidate homme femme","""Benoît Mahieux"" ""Koh-Lanta"" 2011 portrait métier profession","""Benoît Mahieux"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Benoît Mahieux (Koh-Lanta : Raja Ampat, 2011)",NOT_STARTED,A_REVOIR
KL13::délisia fettache,KL13,Koh-Lanta : Raja Ampat,2011,Délisia Fettache,False,True,False,True,21.0,UNKNOWN,,,"""Délisia Fettache"" ""Koh-Lanta"" Koh-Lanta : Raja Ampat 2011","""Délisia Fettache"" ""Koh-Lanta"" candidat candidate homme femme","""Délisia Fettache"" ""Koh-Lanta"" 2011 portrait métier profession","""Délisia Fettache"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Délisia Fettache (Koh-Lanta : Raja Ampat, 2011)",NOT_STARTED,A_REVOIR
KL13::caroline matteucci,KL13,Koh-Lanta : Raja Ampat,2011,Caroline Matteucci,False,True,False,True,40.0,UNKNOWN,,,"""Caroline Matteucci"" ""Koh-Lanta"" Koh-Lanta : Raja Ampat 2011","""Caroline Matteucci"" ""Koh-Lanta"" candidat candidate homme femme","""Caroline Matteucci"" ""Koh-Lanta"" 2011 portrait métier profession","""Caroline Matteucci"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Caroline Matteucci (Koh-Lanta : Raja Ampat, 2011)",NOT_STARTED,A_REVOIR
KL13::maxime boulet,KL13,Koh-Lanta : Raja Ampat,2011,Maxime Boulet,False,True,False,True,20.0,UNKNOWN,,,"""Maxime Boulet"" ""Koh-Lanta"" Koh-Lanta : Raja Ampat 2011","""Maxime Boulet"" ""Koh-Lanta"" candidat candidate homme femme","""Maxime Boulet"" ""Koh-Lanta"" 2011 portrait métier profession","""Maxime Boulet"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Maxime Boulet (Koh-Lanta : Raja Ampat, 2011)",NOT_STARTED,A_REVOIR
KL13::anthony amar,KL13,Koh-Lanta : Raja Ampat,2011,Anthony Amar,False,True,False,True,23.0,UNKNOWN,,,"""Anthony Amar"" ""Koh-Lanta"" Koh-Lanta : Raja Ampat 2011","""Anthony Amar"" ""Koh-Lanta"" candidat candidate homme femme","""Anthony Amar"" ""Koh-Lanta"" 2011 portrait métier profession","""Anthony Amar"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Anthony Amar (Koh-Lanta : Raja Ampat, 2011)",NOT_STARTED,A_REVOIR
KL13::olivier moenaert,KL13,Koh-Lanta : Raja Ampat,2011,Olivier Moenaert,False,True,False,True,43.0,UNKNOWN,,,"""Olivier Moenaert"" ""Koh-Lanta"" Koh-Lanta : Raja Ampat 2011","""Olivier Moenaert"" ""Koh-Lanta"" candidat candidate homme femme","""Olivier Moenaert"" ""Koh-Lanta"" 2011 portrait métier profession","""Olivier Moenaert"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Olivier Moenaert (Koh-Lanta : Raja Ampat, 2011)",NOT_STARTED,A_REVOIR
