season_id,season_name,season_year,season_url,candidate_name,gender_raw,age_raw,profession_raw,final_position_raw,final_exit_order,final_exit_order_normalized,departure_day_raw,departure_description_raw,departure_type_normalized,departure_category,departure_model_category,departure_classification_reason,needs_departure_enrichment,departure_is_definitive,returned_to_game,first_exit_order,second_exit_order,returned_after_medical_replacement,same_day_exit_group,exit_order_ambiguity,exit_order_review_required,analysis_exit_order,analysis_exit_rule,all_cause_exit_event,censored_at_end,source_row_number,scraped_at,candidate_name_normalized,candidate_season_key,had_temporary_elimination,first_exit_type,first_exit_model_category,first_exit_description,final_exit_type,final_exit_model_category,final_exit_description,model_exit_order,model_exit_type,model_exit_category,physical_score_previous,physical_score_justification,physical_score_sources,local_enrichment_performed,external_research_performed,age,age_source_type,age_review_status,gender_normalized,gender_local_evidence,gender_confidence,gender_review_status,profession_normalized,profession_local_evidence,profession_confidence,profession_review_status,profile_documentation_sufficient,local_evidence_fields_reviewed,physical_score_confidence,physical_score_reviewer_status,external_research_required,enrichment_status,enrichment_notes,physical_zero_reason,age_confidence,physical_positive_reason,physical_score_based_on_profession_only,manual_physical_score,physical_score,physical_score_source
KL03,Koh-Lanta : Bocas del Toro,2003,https://en.wikipedia.org/wiki/Koh-Lanta:_Bocas_del_Toro,Sébastien Loew,,,,INDETERMINE,11,0.588235,,INDETERMINE,INDETERMINE,INDETERMINE,INDETERMINE,Données vérifiées manuellement (source secondaire),True,True,False,11,,False,,False,False,11.0,FIRST_EXIT_ONLY_RETURN_IGNORED,1,False,11,2026-07-21T01:58:33.811195,sébastien loew,KL03::sébastien loew,,,,,,,,,,,0.0,"Profession documentée, sans sport intensif, musculature ou métier directement physique. Le score proposé est donc 0.","https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro | Profession documentée, sans sport intensif, musculature ou métier directement physique.",True,True,29.0,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,EXTERNAL_RESEARCH_VALIDATED,MALE,Le tableau de saison présente Sébastien Loew dans la distribution des candidats.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Libraire,Sébastien Loew — profession : Libraire.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,Batch final de rattrapage. Les âges et professions déjà validés localement ont été conservés ; les entrées corrompues KL02/KL07/KL08 ont été remplacées par les valeurs des tableaux de saison. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL03,Koh-Lanta : Bocas del Toro,2003,https://en.wikipedia.org/wiki/Koh-Lanta:_Bocas_del_Toro,Valérie Dot,,,,INDETERMINE,12,0.647059,,INDETERMINE,INDETERMINE,INDETERMINE,INDETERMINE,Données vérifiées manuellement (source secondaire),True,True,False,12,,False,,False,False,12.0,STANDARD,1,False,12,2026-07-21T01:58:33.811195,valérie dot,KL03::valérie dot,,,,,,,,,,,0.0,"Le portrait est suffisamment documenté et ne mentionne aucune pratique sportive intensive, compétition, musculature ou profession physique directe.",https://survivor.fandom.com/wiki/Val%C3%A9rie_Dot | Passion : voyages et Sénégal.,True,True,31.0,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Bocas_del_Toro,EXTERNAL_RESEARCH_VALIDATED,FEMALE,Le profil présente Valérie Dot comme candidate / elle de la saison.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Hôtesse de l’air,Valérie Dot — profession : Hôtesse de l’air.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,"Recherche documentaire effectuée sur des tableaux de saison structurés et des profils de candidats reproduisant, lorsqu’indiqué, les anciens portraits TF1. Les performances pendant Koh-Lanta n’ont pas servi au score.",COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL03,Koh-Lanta : Bocas del Toro,2003,https://en.wikipedia.org/wiki/Koh-Lanta:_Bocas_del_Toro,Hélène Patry,,,,INDETERMINE,13,0.705882,,INDETERMINE,INDETERMINE,INDETERMINE,INDETERMINE,Données vérifiées manuellement (source secondaire),True,True,False,13,,False,,False,False,13.0,STANDARD,1,False,13,2026-07-21T01:58:33.811195,hélène patry,KL03::hélène patry,,,,,,,,,,,0.0,"Le profil pré-saison documente son âge et sa profession, sans indicateur qualifiant de musculature, d’entraînement intensif ou de profession physique directe.","https://survivor.fandom.com/wiki/H%C3%A9l%C3%A8ne_Patry | Profil : 27 ans, professeure de lettres ; aucune pratique sportive pré-saison qualifiante n’est documentée.",True,True,27.0,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Bocas_del_Toro,EXTERNAL_RESEARCH_VALIDATED,FEMALE,Le profil présente Hélène Patry comme candidate / elle de la saison.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Professeure de lettres,Hélène Patry — profession : Professeure de lettres.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,"Recherche documentaire effectuée sur des tableaux de saison structurés et des profils de candidats reproduisant, lorsqu’indiqué, les anciens portraits TF1. Les performances pendant Koh-Lanta n’ont pas servi au score.",NO_QUALIFYING_PHYSICAL_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL03,Koh-Lanta : Bocas del Toro,2003,https://en.wikipedia.org/wiki/Koh-Lanta:_Bocas_del_Toro,Moundir Zoughari,,,,INDETERMINE,14,0.764706,,INDETERMINE,INDETERMINE,INDETERMINE,INDETERMINE,Données vérifiées manuellement (source secondaire),True,True,False,14,,False,,False,False,14.0,STANDARD,1,False,14,2026-07-21T01:58:33.811195,moundir zoughari,KL03::moundir zoughari,,,,,,,,,,,1.0,La profession de moniteur sportif actif constitue une preuve directe d’un entraînement physique régulier et supérieur à un profil ordinaire.,https://survivor.fandom.com/wiki/Moundir_Zoughari | Profession : moniteur sportif ; passion : sports et musique.,True,True,29.0,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Bocas_del_Toro,EXTERNAL_RESEARCH_VALIDATED,MALE,Le profil présente Moundir Zoughari comme candidat / il de la saison.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Moniteur sportif,Moundir Zoughari — profession : Moniteur sportif.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,"Recherche documentaire effectuée sur des tableaux de saison structurés et des profils de candidats reproduisant, lorsqu’indiqué, les anciens portraits TF1. Les performances pendant Koh-Lanta n’ont pas servi au score.",,HIGH,DIRECT_PHYSICAL_PROFESSION,,1,1,MANUAL_USER_VALIDATION
KL03,Koh-Lanta : Bocas del Toro,2003,https://en.wikipedia.org/wiki/Koh-Lanta:_Bocas_del_Toro,Antoine Sanchez,,,,INDETERMINE,15,0.823529,,INDETERMINE,INDETERMINE,INDETERMINE,INDETERMINE,Données vérifiées manuellement (source secondaire),True,True,False,15,,False,,False,False,15.0,STANDARD,1,False,15,2026-07-21T01:58:33.811195,antoine sanchez,KL03::antoine sanchez,,,,,,,,,,,1.0,Passion documentée pour le cyclisme.,https://survivor.fandom.com/wiki/Tony_Sanchez,True,True,58.0,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,EXTERNAL_RESEARCH_VALIDATED,MALE,Le tableau de saison présente Antoine Sanchez dans la distribution des candidats.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Gendarme retraité,Antoine Sanchez — profession : Gendarme retraité.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_PARTIAL,Batch final de rattrapage. Les âges et professions déjà validés localement ont été conservés ; les entrées corrompues KL02/KL07/KL08 ont été remplacées par les valeurs des tableaux de saison. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,,HIGH,STRICT_MANUAL_VALIDATED_POSITIVE,,0,0,MANUAL_USER_VALIDATION
KL03,Koh-Lanta : Bocas del Toro,2003,https://en.wikipedia.org/wiki/Koh-Lanta:_Bocas_del_Toro,Moussa Niangane,,,,INDETERMINE,16,0.882353,,INDETERMINE,INDETERMINE,INDETERMINE,INDETERMINE,Données vérifiées manuellement (source secondaire),True,True,False,16,,False,,False,False,16.0,STANDARD,1,False,16,2026-07-21T01:58:33.811195,moussa niangane,KL03::moussa niangane,,,,,,,,,,,1.0,"Les sources documentent le kung-fu et le kick-boxing, ainsi qu’un niveau de champion et un profil d’athlète accompli.",https://survivor.fandom.com/wiki/Moussa_Niangane | Passion : kung-fu et hip-hop ; une présentation ultérieure le décrit comme champion du monde de kung-fu et de kick-boxing et comme athlète accompli.,True,True,22.0,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Bocas_del_Toro,EXTERNAL_RESEARCH_VALIDATED,MALE,Le profil présente Moussa Niangane comme candidat / il de la saison.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Gérant de vidéo-club,Moussa Niangane — profession : Gérant de vidéo-club.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,"Recherche documentaire effectuée sur des tableaux de saison structurés et des profils de candidats reproduisant, lorsqu’indiqué, les anciens portraits TF1. Les performances pendant Koh-Lanta n’ont pas servi au score.",,HIGH,STRENGTH_OR_COMBAT_SPORT,,1,1,MANUAL_USER_VALIDATION
KL03,Koh-Lanta : Bocas del Toro,2003,https://en.wikipedia.org/wiki/Koh-Lanta:_Bocas_del_Toro,Delphine Bano,,,,CO_VAINQUEUR,17,0.941176,,INDETERMINE,INDETERMINE,INDETERMINE,INDETERMINE,Données vérifiées manuellement (source secondaire),True,True,False,17,,False,,False,False,18.0,CENSORED_AT_SEASON_END,0,True,17,2026-07-21T01:58:33.811195,delphine bano,KL03::delphine bano,,,,,,,,,,,0.0,"Le métier implique de l’activité, mais aucun sport intensif ou indicateur physique supérieur n’est documenté. Le score proposé est donc 0.","https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro | Le métier implique de l’activité, mais aucun sport intensif ou indicateur physique supérieur n’est documenté.",True,True,32.0,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,EXTERNAL_RESEARCH_VALIDATED,FEMALE,Le tableau de saison présente Delphine Bano dans la distribution des candidats.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Serveuse en restauration,Delphine Bano — profession : Serveuse en restauration.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,Batch final de rattrapage. Les âges et professions déjà validés localement ont été conservés ; les entrées corrompues KL02/KL07/KL08 ont été remplacées par les valeurs des tableaux de saison. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,NO_QUALIFYING_PHYSICAL_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL03,Koh-Lanta : Bocas del Toro,2003,https://en.wikipedia.org/wiki/Koh-Lanta:_Bocas_del_Toro,Isabelle Seguin,,,,CO_VAINQUEUR,18,1.0,,INDETERMINE,INDETERMINE,INDETERMINE,INDETERMINE,Données vérifiées manuellement (source secondaire),True,True,False,18,,False,,False,False,18.0,CENSORED_AT_SEASON_END,0,True,18,2026-07-21T01:58:33.811195,isabelle seguin,KL03::isabelle seguin,,,,,,,,,,,0.0,"Le portrait documente sa profession et ses passions sans indicateur de sport intensif, musculature ou profession physique directe.",https://survivor.fandom.com/wiki/Isabelle_Seguin | Passion : élevage de poules et aviation.,True,True,40.0,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Bocas_del_Toro,EXTERNAL_RESEARCH_VALIDATED,FEMALE,Le profil présente Isabelle Seguin comme candidate / elle de la saison.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Brocanteuse,Isabelle Seguin — profession : Brocanteuse.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,"Recherche documentaire effectuée sur des tableaux de saison structurés et des profils de candidats reproduisant, lorsqu’indiqué, les anciens portraits TF1. Les performances pendant Koh-Lanta n’ont pas servi au score.",COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL08,KL KL08,2008,https://en.wikipedia.org/wiki/Koh-Lanta:_Caramoan,Valérie,,,Mingao,INDETERMINE,1,0.0,,INDETERMINE,INDETERMINE,INDETERMINE,INDETERMINE,Extrait du tableau des votes Wikipedia,True,True,False,1,,False,,False,False,1.0,STANDARD,1,False,1,2026-07-21T01:58:33.757677,valérie,KL08::valérie,,,,,,,,,,,0.0,"Le tableau de Caramoan documente 41 ans et la profession de géomètre-expert, sans indicateur sportif ou musculaire qualifiant. Le score proposé est donc 0.","https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Caramoan | Le tableau de Caramoan documente 41 ans et la profession de géomètre-expert, sans indicateur sportif ou musculaire qualifiant.",True,True,41.0,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Caramoan,EXTERNAL_RESEARCH_VALIDATED,FEMALE,Le tableau de saison présente Valérie dans la distribution des candidats.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Géomètre-expert,Valérie — profession : Géomètre-expert.,HIGH,EXTERNAL_RESEARCH_VALIDATED,True,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,False,EXTERNAL_RESEARCH_COMPLETE,Batch final de rattrapage. Les âges et professions déjà validés localement ont été conservés ; les entrées corrompues KL02/KL07/KL08 ont été remplacées par les valeurs des tableaux de saison. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL08,KL KL08,2008,https://en.wikipedia.org/wiki/Koh-Lanta:_Caramoan,Céga,,43.0,Paris,INDETERMINE,2,0.0625,,INDETERMINE,INDETERMINE,INDETERMINE,INDETERMINE,Extrait du tableau des votes Wikipedia,True,True,False,2,,False,,False,False,2.0,STANDARD,1,False,2,2026-07-21T01:58:33.757677,céga,KL08::céga,,,,,,,,,,,0.0,"Profil documenté, aucun indicateur physique qualifiant",,True,False,43.0,RAW_SEASON_TABLE,VALIDATED,MALE,,HIGH,VALIDATED,Paris,Source: https://en.wikipedia.org/wiki/Koh-Lanta:_Caramoan,MEDIUM,VALIDATED,True,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,False,LOCALLY_PARTIAL,Données locales suffisantes,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL08,KL KL08,2008,https://en.wikipedia.org/wiki/Koh-Lanta:_Caramoan,Irya,,24.0,La Courneuve,INDETERMINE,3,0.125,,INDETERMINE,INDETERMINE,INDETERMINE,INDETERMINE,Extrait du tableau des votes Wikipedia,True,True,False,3,,False,,False,False,3.0,STANDARD,1,False,3,2026-07-21T01:58:33.757677,irya,KL08::irya,,,,,,,,,,,0.0,"Profil documenté, aucun indicateur physique qualifiant",,True,False,24.0,RAW_SEASON_TABLE,VALIDATED,FEMALE,,HIGH,VALIDATED,La Courneuve,Source: https://en.wikipedia.org/wiki/Koh-Lanta:_Caramoan,MEDIUM,VALIDATED,True,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,False,LOCALLY_PARTIAL,Données locales suffisantes,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL08,KL KL08,2008,https://en.wikipedia.org/wiki/Koh-Lanta:_Caramoan,Morgane,,23.0,Créteil,INDETERMINE,4,0.1875,,INDETERMINE,INDETERMINE,INDETERMINE,INDETERMINE,Extrait du tableau des votes Wikipedia,True,True,False,4,,False,,False,False,4.0,STANDARD,1,False,4,2026-07-21T01:58:33.757677,morgane,KL08::morgane,,,,,,,,,,,0.0,"Profil documenté, aucun indicateur physique qualifiant",,True,False,23.0,RAW_SEASON_TABLE,VALIDATED,FEMALE,,HIGH,VALIDATED,Créteil,Source: https://en.wikipedia.org/wiki/Koh-Lanta:_Caramoan,MEDIUM,VALIDATED,True,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,False,LOCALLY_PARTIAL,Données locales suffisantes,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL08,KL KL08,2008,https://en.wikipedia.org/wiki/Koh-Lanta:_Caramoan,Jessica,,33.0,Landivisiau,INDETERMINE,5,0.25,,INDETERMINE,INDETERMINE,INDETERMINE,INDETERMINE,Extrait du tableau des votes Wikipedia,True,True,False,5,,False,,False,False,5.0,STANDARD,1,False,5,2026-07-21T01:58:33.757677,jessica,KL08::jessica,,,,,,,,,,,0.0,"Profil documenté, aucun indicateur physique qualifiant",,True,False,33.0,RAW_SEASON_TABLE,VALIDATED,FEMALE,,HIGH,VALIDATED,Landivisiau,Source: https://en.wikipedia.org/wiki/Koh-Lanta:_Caramoan,MEDIUM,VALIDATED,True,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,False,LOCALLY_PARTIAL,Données locales suffisantes,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL08,KL KL08,2008,https://en.wikipedia.org/wiki/Koh-Lanta:_Caramoan,Alain,,21.0,Bouzigues,INDETERMINE,6,0.3125,,INDETERMINE,INDETERMINE,INDETERMINE,INDETERMINE,Extrait du tableau des votes Wikipedia,True,True,False,6,,False,,False,False,6.0,STANDARD,1,False,6,2026-07-21T01:58:33.757677,alain,KL08::alain,,,,,,,,,,,0.0,"Profil documenté, aucun indicateur physique qualifiant",,True,False,21.0,RAW_SEASON_TABLE,VALIDATED,MALE,,HIGH,VALIDATED,Bouzigues,Source: https://en.wikipedia.org/wiki/Koh-Lanta:_Caramoan,MEDIUM,VALIDATED,True,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,False,LOCALLY_PARTIAL,Données locales suffisantes,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,1,1,MANUAL_USER_VALIDATION
KL08,KL KL08,2008,https://en.wikipedia.org/wiki/Koh-Lanta:_Caramoan,Jean-Bernard,,41.0,Grenoble,INDETERMINE,7,0.375,,INDETERMINE,INDETERMINE,INDETERMINE,INDETERMINE,Extrait du tableau des votes Wikipedia,True,True,False,7,,False,,False,False,7.0,STANDARD,1,False,7,2026-07-21T01:58:33.757677,jean-bernard,KL08::jean-bernard,,,,,,,,,,,0.0,"Profil documenté, aucun indicateur physique qualifiant",,True,False,41.0,RAW_SEASON_TABLE,VALIDATED,MALE,,HIGH,VALIDATED,Grenoble,Source: https://en.wikipedia.org/wiki/Koh-Lanta:_Caramoan,MEDIUM,VALIDATED,True,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,False,LOCALLY_PARTIAL,Données locales suffisantes,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL08,KL KL08,2008,https://en.wikipedia.org/wiki/Koh-Lanta:_Caramoan,Christopher,,40.0,Marseille,INDETERMINE,8,0.4375,,INDETERMINE,INDETERMINE,INDETERMINE,INDETERMINE,Extrait du tableau des votes Wikipedia,True,True,False,8,,False,,False,False,8.0,STANDARD,1,False,8,2026-07-21T01:58:33.757677,christopher,KL08::christopher,,,,,,,,,,,0.0,"Profil documenté, aucun indicateur physique qualifiant",,True,False,40.0,RAW_SEASON_TABLE,VALIDATED,MALE,,HIGH,VALIDATED,Marseille,Source: https://en.wikipedia.org/wiki/Koh-Lanta:_Caramoan,MEDIUM,VALIDATED,True,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,False,LOCALLY_PARTIAL,Données locales suffisantes,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,1,1,MANUAL_USER_VALIDATION
KL08,KL KL08,2008,https://en.wikipedia.org/wiki/Koh-Lanta:_Caramoan,Christophe,,,Day 21,INDETERMINE,9,0.5,,INDETERMINE,INDETERMINE,INDETERMINE,INDETERMINE,Extrait du tableau des votes Wikipedia,True,True,False,9,,False,,False,False,9.0,STANDARD,1,False,9,2026-07-21T01:58:33.757677,christophe,KL08::christophe,,,,,,,,,,,1.0,Boxeur professionnel : activité sportive exercée au niveau professionnel. Cet élément satisfait le critère positif.,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Caramoan | Boxeur professionnel : activité sportive exercée au niveau professionnel.,True,True,39.0,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Caramoan,EXTERNAL_RESEARCH_VALIDATED,MALE,Le tableau de saison présente Christophe dans la distribution des candidats.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Boxeur professionnel et patron de pizzerias,Christophe — profession : Boxeur professionnel et patron de pizzerias.,HIGH,EXTERNAL_RESEARCH_VALIDATED,True,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,False,EXTERNAL_RESEARCH_COMPLETE,Batch final de rattrapage. Les âges et professions déjà validés localement ont été conservés ; les entrées corrompues KL02/KL07/KL08 ont été remplacées par les valeurs des tableaux de saison. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,ELITE_COMPETITIVE_SPORT,,1,1,MANUAL_USER_VALIDATION
KL08,KL KL08,2008,https://en.wikipedia.org/wiki/Koh-Lanta:_Caramoan,Charlène,,25.0,Nogent-sur-Marne,INDETERMINE,10,0.5625,,INDETERMINE,INDETERMINE,INDETERMINE,INDETERMINE,Extrait du tableau des votes Wikipedia,True,True,False,10,,False,,False,False,10.0,STANDARD,1,False,10,2026-07-21T01:58:33.757677,charlène,KL08::charlène,,,,,,,,,,,0.0,"Profil documenté, aucun indicateur physique qualifiant",,True,False,25.0,RAW_SEASON_TABLE,VALIDATED,FEMALE,,HIGH,VALIDATED,Nogent-sur-Marne,Source: https://en.wikipedia.org/wiki/Koh-Lanta:_Caramoan,MEDIUM,VALIDATED,True,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,False,LOCALLY_PARTIAL,Données locales suffisantes,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL08,KL KL08,2008,https://en.wikipedia.org/wiki/Koh-Lanta:_Caramoan,Hakim,,39.0,Neuville-en-Avesnois,INDETERMINE,11,0.625,,INDETERMINE,INDETERMINE,INDETERMINE,INDETERMINE,Extrait du tableau des votes Wikipedia,True,True,False,11,,False,,False,False,11.0,STANDARD,1,False,11,2026-07-21T01:58:33.757677,hakim,KL08::hakim,,,,,,,,,,,0.0,"Profil documenté, aucun indicateur physique qualifiant",,True,False,39.0,RAW_SEASON_TABLE,VALIDATED,MALE,,HIGH,VALIDATED,Neuville-en-Avesnois,Source: https://en.wikipedia.org/wiki/Koh-Lanta:_Caramoan,MEDIUM,VALIDATED,True,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,False,LOCALLY_PARTIAL,Données locales suffisantes,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL08,KL KL08,2008,https://en.wikipedia.org/wiki/Koh-Lanta:_Caramoan,Régis,,20.0,Strasbourg,INDETERMINE,12,0.6875,,INDETERMINE,INDETERMINE,INDETERMINE,INDETERMINE,Extrait du tableau des votes Wikipedia,True,True,False,12,,False,,False,False,12.0,STANDARD,1,False,12,2026-07-21T01:58:33.757677,régis,KL08::régis,,,,,,,,,,,0.0,"Profil documenté, aucun indicateur physique qualifiant",,True,False,20.0,RAW_SEASON_TABLE,VALIDATED,MALE,,HIGH,VALIDATED,Strasbourg,Source: https://en.wikipedia.org/wiki/Koh-Lanta:_Caramoan,MEDIUM,VALIDATED,True,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,False,LOCALLY_PARTIAL,Données locales suffisantes,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL08,KL KL08,2008,https://en.wikipedia.org/wiki/Koh-Lanta:_Caramoan,Carole,,38.0,Nantes,INDETERMINE,13,0.75,,INDETERMINE,INDETERMINE,INDETERMINE,INDETERMINE,Extrait du tableau des votes Wikipedia,True,True,False,13,,False,,False,False,13.0,STANDARD,1,False,13,2026-07-21T01:58:33.757677,carole,KL08::carole,,,,,,,,,,,0.0,"Profil documenté, aucun indicateur physique qualifiant",,True,False,38.0,RAW_SEASON_TABLE,VALIDATED,FEMALE,,HIGH,VALIDATED,Nantes,Source: https://en.wikipedia.org/wiki/Koh-Lanta:_Caramoan,MEDIUM,VALIDATED,True,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,False,LOCALLY_PARTIAL,Données locales suffisantes,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL08,KL KL08,2008,https://en.wikipedia.org/wiki/Koh-Lanta:_Caramoan,Nathalie,,56.0,Pézenas,INDETERMINE,14,0.8125,,INDETERMINE,INDETERMINE,INDETERMINE,INDETERMINE,Extrait du tableau des votes Wikipedia,True,True,False,14,,False,,False,False,14.0,STANDARD,1,False,14,2026-07-21T01:58:33.757677,nathalie,KL08::nathalie,,,,,,,,,,,0.0,"Profil documenté, aucun indicateur physique qualifiant",,True,False,56.0,RAW_SEASON_TABLE,VALIDATED,FEMALE,,HIGH,VALIDATED,Pézenas,Source: https://en.wikipedia.org/wiki/Koh-Lanta:_Caramoan,MEDIUM,VALIDATED,True,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,False,LOCALLY_PARTIAL,Données locales suffisantes,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL08,KL KL08,2008,https://en.wikipedia.org/wiki/Koh-Lanta:_Caramoan,Bertrand,,41.0,La Limouzinière,INDETERMINE,15,0.875,,INDETERMINE,INDETERMINE,INDETERMINE,INDETERMINE,Extrait du tableau des votes Wikipedia,True,True,False,15,,False,,False,False,15.0,STANDARD,1,False,15,2026-07-21T01:58:33.757677,bertrand,KL08::bertrand,,,,,,,,,,,0.0,"Profil documenté, aucun indicateur physique qualifiant",,True,False,41.0,RAW_SEASON_TABLE,VALIDATED,MALE,,HIGH,VALIDATED,La Limouzinière,Source: https://en.wikipedia.org/wiki/Koh-Lanta:_Caramoan,MEDIUM,VALIDATED,True,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,False,LOCALLY_PARTIAL,Données locales suffisantes,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,1,1,MANUAL_USER_VALIDATION
