candidate_season_key,season_id,season_name,candidate_name,survival_time,departure_type_normalized,departure_category,departure_model_category,final_position_raw,proposed_departure_cause,proposed_confidence,proposal_reason,manual_final_cause,manual_review_status,source_url_1,source_excerpt_1,source_url_2,source_excerpt_2,source_quality,season_year,age,gender,physical_score,event,censored,returned_to_game,first_exit_order,final_exit_order,physical_score_confidence,gender_male,physical_score_available,complete_case_main_model,complete_case_physical_model,effective_departure_cause
KL26::julie,KL26,Koh-Lanta : Le Feu Sacré,Julie,17.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Éliminée [ 27 ],FINALE_ORIENTATION,HIGH,Élimination pendant l'épreuve finale d'orientation.,FINALE_ORIENTATION,VALIDATED_BATCH_004,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Le_Feu_Sacr%C3%A9,Julie est éliminée à l'issue de l'épreuve d'orientation.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,FINALE_ORIENTATION
KL26::nicolas,KL26,Koh-Lanta : Le Feu Sacré,Nicolas,18.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Éliminé [ 28 ],FINALE_POTEAUX,HIGH,Élimination liée à l'épreuve finale des poteaux et au choix du vainqueur.,FINALE_POTEAUX,VALIDATED_BATCH_004,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Le_Feu_Sacr%C3%A9,"Nicolas n'est pas choisi par Frédéric, vainqueur des poteaux, pour accéder au jury final.",,,SECONDARY_DATABASE,,,,,,,,,,,,,,,FINALE_POTEAUX
KL27::ricky poyet,KL27,Koh-Lanta : Les Chasseurs d'Immunité,Ricky Poyet,9.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Eliminated Day 22,AMBASSADEURS,HIGH,Élimination directe lors de la réunion des ambassadeurs.,AMBASSADEURS,VALIDATED_BATCH_004,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_Chasseurs_d%27Immunit%C3%A9,Ricky est éliminé lors de la réunion des ambassadeurs.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,AMBASSADEURS
KL27::océane montenegro,KL27,Koh-Lanta : Les Chasseurs d'Immunité,Océane Montenegro,11.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Eliminated 2nd Jury Member Day 26,ELIMINATION_CHALLENGE,HIGH,Élimination directe après une épreuve à enjeu éliminatoire.,ELIMINATION_CHALLENGE,VALIDATED_BATCH_004,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_Chasseurs_d%27Immunit%C3%A9,Océane est éliminée à l'issue d'une épreuve éliminatoire.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,ELIMINATION_CHALLENGE
KL27::aurélien dulau,KL27,Koh-Lanta : Les Chasseurs d'Immunité,Aurélien Dulau,14.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Eliminated 4th Jury Member Day 29,VOTE_CONSEIL,HIGH,Élimination résultant du vote du Conseil pendant les destins liés. Le vote contre un membre du binôme condamne également son partenaire ; les deux candidats sont donc classés VOTE_CONSEIL.,VOTE_CONSEIL,VALIDATED_DESTINS_LIES_AS_VOTE_CONSEIL,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_Chasseurs_d%27Immunit%C3%A9,"Aurélien est entraîné dans la sortie de Sébastien, son partenaire lors des destins liés.",,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL29::cynthiana,KL29,Koh-Lanta : La Revanche des 4 Terres,Cynthiana,1.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminée [ 6 ] , [ 7 ] , [ 8 ]",VOTE_CONSEIL,HIGH,Élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_004,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Revanche_des_4_Terres,Cynthiana est éliminée au Conseil.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL29::christian,KL29,Koh-Lanta : La Revanche des 4 Terres,Christian,3.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminé [ 12 ] , [ 13 ] , [ 14 ]",VOTE_CONSEIL,HIGH,Élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_004,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Revanche_des_4_Terres,Christian est éliminé au Conseil.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL29::romane,KL29,Koh-Lanta : La Revanche des 4 Terres,Romane,4.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminée [ 15 ] , [ 16 ] , [ 17 ]",VOTE_CONSEIL,HIGH,Élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_004,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Revanche_des_4_Terres,Romane est éliminée au Conseil.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL29::benoît,KL29,Koh-Lanta : La Revanche des 4 Terres,Benoît,6.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminé [ 21 ] , [ 22 ] , [ 23 ]",VOTE_CONSEIL,HIGH,Élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_004,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Revanche_des_4_Terres,Benoît est éliminé au Conseil.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL29::mohamed,KL29,Koh-Lanta : La Revanche des 4 Terres,Mohamed,7.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminé [ 24 ] , [ 25 ] , [ 26 ]",VOTE_CONSEIL,HIGH,Élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_004,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Revanche_des_4_Terres,Mohamed est éliminé au Conseil.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL29::pauline,KL29,Koh-Lanta : La Revanche des 4 Terres,Pauline,8.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminée [ 27 ] , [ 28 ] , [ 29 ]",VOTE_CONSEIL,HIGH,Élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_004,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Revanche_des_4_Terres,Pauline est éliminée au Conseil.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL29::andréa,KL29,Koh-Lanta : La Revanche des 4 Terres,Andréa,9.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminée [ 30 ] , [ 31 ] , [ 32 ]",VOTE_CONSEIL,HIGH,Élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_004,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Revanche_des_4_Terres,Andréa est éliminée au Conseil.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL29::adrien,KL29,Koh-Lanta : La Revanche des 4 Terres,Adrien,10.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminé [ 33 ] , [ 34 ] , [ 35 ]",VOTE_CONSEIL,HIGH,Élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_004,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Revanche_des_4_Terres,Adrien est éliminé au Conseil.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL29::jessica,KL29,Koh-Lanta : La Revanche des 4 Terres,Jessica,12.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminée [ 39 ] , [ 40 ] , [ 41 ]",ELIMINATION_CHALLENGE,HIGH,Élimination directe après une épreuve à enjeu éliminatoire.,ELIMINATION_CHALLENGE,VALIDATED_BATCH_004,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Revanche_des_4_Terres,Jessica termine dernière d'une épreuve d'immunité éliminatoire.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,ELIMINATION_CHALLENGE
KL29::louise,KL29,Koh-Lanta : La Revanche des 4 Terres,Louise,13.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminée [ 42 ] , [ 43 ] , [ 44 ]",VOTE_CONSEIL,HIGH,Élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_004,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Revanche_des_4_Terres,Louise est éliminée au Conseil.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL29::joana,KL29,Koh-Lanta : La Revanche des 4 Terres,Joana,14.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminée [ 45 ] , [ 46 ] , [ 47 ]",VOTE_CONSEIL,HIGH,Élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_004,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Revanche_des_4_Terres,Joana est éliminée au Conseil.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL29::naïs,KL29,Koh-Lanta : La Revanche des 4 Terres,Naïs,15.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminée [ 48 ] , [ 49 ] , [ 50 ]",VOTE_CONSEIL,HIGH,Élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_004,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Revanche_des_4_Terres,Naïs est éliminée au Conseil.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL29::pierre-marie,KL29,Koh-Lanta : La Revanche des 4 Terres,Pierre-Marie,16.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminé [ 51 ] , [ 52 ] , [ 53 ]",VOTE_CONSEIL,HIGH,Élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_004,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Revanche_des_4_Terres,Pierre-Marie est éliminé au Conseil.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL29::maxime,KL29,Koh-Lanta : La Revanche des 4 Terres,Maxime,17.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminé [ 54 ] , [ 55 ] , [ 56 ]",AMBASSADEURS,HIGH,Première élimination retenue : élimination par les ambassadeurs.,AMBASSADEURS,VALIDATED_BATCH_004,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Revanche_des_4_Terres,Maxime est éliminé par les ambassadeurs avant de réintégrer plus tard l'aventure ; seule cette première élimination est retenue.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,AMBASSADEURS
KL29::noémie,KL29,Koh-Lanta : La Revanche des 4 Terres,Noémie,18.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminée [ 57 ] , [ 58 ] , [ 59 ]",VOTE_CONSEIL,HIGH,Élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_004,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Revanche_des_4_Terres,Noémie est éliminée au Conseil.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL29::céline,KL29,Koh-Lanta : La Revanche des 4 Terres,Céline,19.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminée [ 60 ] , [ 61 ] , [ 62 ]",VOTE_CONSEIL,HIGH,Élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_004,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Revanche_des_4_Terres,Céline est éliminée au Conseil.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL29::jérôme#row20,KL29,Koh-Lanta : La Revanche des 4 Terres,Jérôme,20.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminé [ 63 ] , [ 64 ] , [ 65 ]",FINALE_ORIENTATION,HIGH,Élimination pendant l'épreuve finale d'orientation.,FINALE_ORIENTATION,VALIDATED_BATCH_004,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Revanche_des_4_Terres,Ce candidat Jérôme est éliminé à l'issue de l'épreuve d'orientation.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,FINALE_ORIENTATION
KL29::claire,KL29,Koh-Lanta : La Revanche des 4 Terres,Claire,21.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminée [ 66 ] , [ 67 ] , [ 68 ]",FINALE_ORIENTATION,HIGH,Élimination pendant l'épreuve finale d'orientation.,FINALE_ORIENTATION,VALIDATED_BATCH_004,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Revanche_des_4_Terres,Claire est éliminée à l'issue de l'épreuve d'orientation.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,FINALE_ORIENTATION
KL29::jérôme#row22,KL29,Koh-Lanta : La Revanche des 4 Terres,Jérôme,22.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminé [ 69 ] , [ 70 ] , [ 71 ]",FINALE_POTEAUX,HIGH,Élimination liée à l'épreuve finale des poteaux et au choix du vainqueur.,FINALE_POTEAUX,VALIDATED_BATCH_004,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Revanche_des_4_Terres,"Ce candidat Jérôme n'est pas choisi par Gaëlle, gagnante des poteaux, pour accéder au jury final.",,,SECONDARY_DATABASE,,,,,,,,,,,,,,,FINALE_POTEAUX
KL32::carole,KL32,Koh-Lanta : Les 4 Terres,Carole,2.0,INDETERMINE,INDETERMINE,INDETERMINE,"Éliminée [ 21 ] [source secondaire souhaitée] , [ 22 ] [source secondaire souhaitée] , [ 23 ] [source secondaire souhaitée] , [ 20 ]",VOTE_CONSEIL,HIGH,Élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_004,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres,Carole est éliminée au Conseil.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL32::diane,KL32,Koh-Lanta : Les 4 Terres,Diane,4.0,INDETERMINE,INDETERMINE,INDETERMINE,"Éliminée [ 27 ] [source secondaire souhaitée] , [ 28 ] [source secondaire souhaitée] , [ 29 ] [source secondaire souhaitée] , [ 30 ]",VOTE_CONSEIL,HIGH,Première sortie uniquement : élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_004,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres,"Diane est éliminée au Conseil, revient ensuite après une sortie médicale, puis ressort ; seule sa première sortie est retenue.",,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL32::estelle,KL32,Koh-Lanta : Les 4 Terres,Estelle,5.0,INDETERMINE,INDETERMINE,INDETERMINE,"Éliminée [ 31 ] [source secondaire souhaitée] , [ 32 ] [source secondaire souhaitée] , [ 33 ] [source secondaire souhaitée] , [ 30 ]",VOTE_CONSEIL,HIGH,Élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_004,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres,Estelle est éliminée au Conseil.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL32::mathieu,KL32,Koh-Lanta : Les 4 Terres,Mathieu,6.0,INDETERMINE,INDETERMINE,INDETERMINE,"Éliminé [ 34 ] [source secondaire souhaitée] , [ 35 ] [source secondaire souhaitée] , [ 36 ] [source secondaire souhaitée] , [ 37 ] [source secondaire souhaitée]",VOTE_CONSEIL,HIGH,Élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_004,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres,Mathieu est éliminé au Conseil.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL32::adrien,KL32,Koh-Lanta : Les 4 Terres,Adrien,7.0,INDETERMINE,INDETERMINE,INDETERMINE,"Éliminé [ 38 ] [source secondaire souhaitée] , [ 39 ] [source secondaire souhaitée] , [ 40 ] [source secondaire souhaitée] , [ 41 ]",VOTE_CONSEIL,HIGH,Élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_004,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres,Adrien est éliminé au Conseil.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL32::aubin,KL32,Koh-Lanta : Les 4 Terres,Aubin,8.0,INDETERMINE,INDETERMINE,INDETERMINE,"Éliminé [ 42 ] [source secondaire souhaitée] , [ 43 ] [source secondaire souhaitée] , [ 44 ] [source secondaire souhaitée] , [ 45 ] [source secondaire souhaitée]",VOTE_CONSEIL,HIGH,Élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_004,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres,Aubin est éliminé au Conseil.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL32::sébastien,KL32,Koh-Lanta : Les 4 Terres,Sébastien,9.0,INDETERMINE,INDETERMINE,INDETERMINE,"Éliminé [ 46 ] [source secondaire souhaitée] , [ 47 ] [source secondaire souhaitée] , [ 48 ] [source secondaire souhaitée] , [ 49 ] [source secondaire souhaitée]",VOTE_CONSEIL,HIGH,Élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_004,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres,Sébastien est éliminé au Conseil.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL32::marie-france,KL32,Koh-Lanta : Les 4 Terres,Marie-France,10.0,INDETERMINE,INDETERMINE,INDETERMINE,"Éliminée [ 50 ] [source secondaire souhaitée] , [ 51 ] [source secondaire souhaitée] , [ 52 ] [source secondaire souhaitée]",VOTE_CONSEIL,HIGH,Première sortie uniquement : élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_004,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres,"Marie-France est d'abord éliminée au Conseil, puis revient après l'abandon médical de François et est ensuite éliminée aux ambassadeurs ; seule sa première sortie est retenue.",,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL32::hadja,KL32,Koh-Lanta : Les 4 Terres,Hadja,11.0,INDETERMINE,INDETERMINE,INDETERMINE,"Éliminée [ 53 ] [source secondaire souhaitée] , [ 54 ] [source secondaire souhaitée] , [ 55 ] [source secondaire souhaitée] , [ 56 ] [source secondaire souhaitée]",VOTE_CONSEIL,HIGH,Élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_004,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres,Hadja est éliminée au Conseil après la réunification.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL32::bertrand-kamal († décédé avant la finale),KL32,Koh-Lanta : Les 4 Terres,Bertrand-Kamal († décédé avant la finale),12.0,INDETERMINE,INDETERMINE,INDETERMINE,"Éliminé [ 57 ] , [ 58 ] , [ 59 ] , [ 60 ]",ELIMINATION_CHALLENGE,HIGH,Élimination directe après une épreuve à enjeu éliminatoire.,ELIMINATION_CHALLENGE,VALIDATED_BATCH_005_FINAL,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Les_4_Terres,Bertrand-Kamal termine dernier d'une épreuve d'immunité à élimination directe et quitte le jeu sans vote.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,ELIMINATION_CHALLENGE
KL32::joaquina,KL32,Koh-Lanta : Les 4 Terres,Joaquina,13.0,INDETERMINE,INDETERMINE,INDETERMINE,"Éliminée [ 61 ] [source secondaire souhaitée] , [ 62 ] [source secondaire souhaitée] , [ 63 ] [source secondaire souhaitée] , [ 64 ]",VOTE_CONSEIL,HIGH,Élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_005_FINAL,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Les_4_Terres,Joaquina est éliminée au Conseil au jour 26.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL32::jody,KL32,Koh-Lanta : Les 4 Terres,Jody,14.0,INDETERMINE,INDETERMINE,INDETERMINE,"Éliminée [ 65 ] [source secondaire souhaitée] , [ 66 ] [source secondaire souhaitée] , [ 67 ] [source secondaire souhaitée] , [ 68 ] [source secondaire souhaitée]",VOTE_CONSEIL,HIGH,Élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_005_FINAL,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Les_4_Terres,Jody est éliminée au Conseil au jour 29.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL32::laurent,KL32,Koh-Lanta : Les 4 Terres,Laurent,15.0,INDETERMINE,INDETERMINE,INDETERMINE,"Éliminé [ 69 ] [source secondaire souhaitée] , [ 70 ] [source secondaire souhaitée] , [ 71 ] [source secondaire souhaitée] , [ 72 ] [source secondaire souhaitée]",VOTE_CONSEIL,HIGH,Élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_005_FINAL,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Les_4_Terres,Laurent est éliminé au Conseil au jour 32.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL32::alix,KL32,Koh-Lanta : Les 4 Terres,Alix,16.0,INDETERMINE,INDETERMINE,INDETERMINE,"Éliminée [ 73 ] [source secondaire souhaitée] , [ 74 ] [source secondaire souhaitée] , [ 75 ] [source secondaire souhaitée] , [ 76 ] [source secondaire souhaitée]",VOTE_CONSEIL,HIGH,Élimination résultant du vote du Conseil pendant les destins liés. Le vote contre un membre du binôme condamne également son partenaire ; les deux candidats sont donc classés VOTE_CONSEIL.,VOTE_CONSEIL,VALIDATED_DESTINS_LIES_AS_VOTE_CONSEIL,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Les_4_Terres,Alix est éliminée parce qu'elle est le partenaire de Laurent pendant les destins liés.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL32::fabrice,KL32,Koh-Lanta : Les 4 Terres,Fabrice,17.0,INDETERMINE,INDETERMINE,INDETERMINE,"Éliminé [ 77 ] [source secondaire souhaitée] , [ 78 ] [source secondaire souhaitée] , [ 79 ] [source secondaire souhaitée] , [ 80 ] [source secondaire souhaitée]",ELIMINATION_CHALLENGE,HIGH,Élimination directe après une épreuve à enjeu éliminatoire.,ELIMINATION_CHALLENGE,VALIDATED_BATCH_005_FINAL,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Les_4_Terres,Fabrice termine dernier d'une épreuve d'immunité à élimination directe au jour 35.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,ELIMINATION_CHALLENGE
KL32::ava,KL32,Koh-Lanta : Les 4 Terres,Ava,18.0,INDETERMINE,INDETERMINE,INDETERMINE,"Éliminée [ 81 ] [source secondaire souhaitée] , [ 82 ] [source secondaire souhaitée] , [ 83 ] [source secondaire souhaitée] , [ 84 ] [source secondaire souhaitée]",VOTE_CONSEIL,HIGH,Élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_005_FINAL,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Les_4_Terres,Ava est éliminée au Conseil au jour 35.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL32::angélique,KL32,Koh-Lanta : Les 4 Terres,Angélique,19.0,INDETERMINE,INDETERMINE,INDETERMINE,"Éliminée [ 85 ] [source secondaire souhaitée] , [ 86 ] [source secondaire souhaitée] , [ 87 ] [source secondaire souhaitée] , [ 88 ] [source secondaire souhaitée]",VOTE_CONSEIL,HIGH,Élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_005_FINAL,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Les_4_Terres,Angélique est éliminée au Conseil au jour 38.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL32::dorian,KL32,Koh-Lanta : Les 4 Terres,Dorian,20.0,INDETERMINE,INDETERMINE,INDETERMINE,"Éliminé [ 89 ] [source secondaire souhaitée] , [ 90 ] [source secondaire souhaitée] , [ 91 ] [source secondaire souhaitée] , [ 92 ] [source secondaire souhaitée]",FINALE_ORIENTATION,HIGH,Élimination pendant l'épreuve finale d'orientation.,FINALE_ORIENTATION,VALIDATED_BATCH_005_FINAL,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Les_4_Terres,Dorian termine parmi les deux derniers de l'épreuve finale d'orientation et est éliminé.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,FINALE_ORIENTATION
KL32::lola,KL32,Koh-Lanta : Les 4 Terres,Lola,21.0,INDETERMINE,INDETERMINE,INDETERMINE,"Éliminée [ 93 ] [source secondaire souhaitée] , [ 94 ] [source secondaire souhaitée] , [ 95 ] [source secondaire souhaitée] , [ 96 ] [source secondaire souhaitée]",FINALE_ORIENTATION,HIGH,Élimination pendant l'épreuve finale d'orientation.,FINALE_ORIENTATION,VALIDATED_BATCH_005_FINAL,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Les_4_Terres,Lola termine parmi les deux dernières de l'épreuve finale d'orientation et est éliminée.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,FINALE_ORIENTATION
KL32::loïc,KL32,Koh-Lanta : Les 4 Terres,Loïc,22.0,INDETERMINE,INDETERMINE,INDETERMINE,"Éliminé [ 97 ] [source secondaire souhaitée] , [ 98 ] [source secondaire souhaitée] , [ 99 ] [source secondaire souhaitée] , [ 100 ] [source secondaire souhaitée]",FINALE_POTEAUX,HIGH,Élimination liée à l'épreuve finale des poteaux et au choix du vainqueur.,FINALE_POTEAUX,VALIDATED_BATCH_005_FINAL,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Les_4_Terres,"Après l'épreuve finale, Brice choisit Alexandra pour le jury final ; Loïc est donc éliminé.",,,SECONDARY_DATABASE,,,,,,,,,,,,,,,FINALE_POTEAUX
KL33::sylviane,KL33,Koh-Lanta : Les Armes secrètes,Sylviane,1.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminée [ 17 ] , [ 18 ] , [ 19 ] , [ 20 ]",VOTE_CONSEIL,HIGH,Élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_005_FINAL,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Les_Armes_Secr%C3%A8tes,"Sylviane est la première candidate éliminée au Conseil, par sept voix.",,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
